Planting,Unique Planting,State,ID,Lab,Share Code,Source,Type,Store Name,Store Brand,Farmer,Farm Practices,Variety,Quality in field,Damage,Quality in lab,Color,Size cm,Brix,Dry Mass % (x 100),Polyphenols,Antioxidants,"Crop, Sodium (noisy)","Crop, Magnesium (noisy)","Crop, Aluminum","Crop, Silicon","Crop, Phosphorous","Crop, Sulfur","Crop, Chlorine","Crop, Potassium","Crop, Calcium","Crop, Manganese","Crop, Iron","Crop, Nickel","Crop, Copper","Crop, Zinc","Crop, Arsenic","Crop, Selenium","Crop, Molybdenum","Crop, Lead",Soil 0-10cm Organic Matter %,Soil 0-10cm Total Organic Carbon %,Soil 0-10cm pH,Soil 0-10cm Soil Respiration,"Soil 0-10cm, Sodium (noisy)","Soil 0-10cm, Magnesium (noisy)","Soil 0-10cm, Aluminum","Soil 0-10cm, Silicon %","Soil 0-10cm, Phosphorous","Soil 0-10cm, Sulfur","Soil 0-10cm, Potassium","Soil 0-10cm, Calcium","Soil 0-10cm, Titanium","Soil 0-10cm, Vanadium","Soil 0-10cm, Chromium","Soil 0-10cm, Manganese","Soil 0-10cm, Iron","Soil 0-10cm, Nickel","Soil 0-10cm, Copper","Soil 0-10cm, Zinc","Soil 0-10cm, Arsenic","Soil 0-10cm, Selenium","Soil 0-10cm, Rubidium","Soil 0-10cm, Strontium","Soil 0-10cm, Molybdenum","Soil 0-10cm, Lead",Soil 10-20cm Organic Matter %,Soil 10-20cm Total Organic Carbon %,Soil 10-20cm pH,Soil 10-20cm Soil Respiration,"Soil 10-20cm, Sodium (noisy)","Soil 10-20cm, Magnesium (noisy)","Soil 10-20cm, Aluminum","Soil 10-20cm, Silicon %","Soil 10-20cm, Phosphorous","Soil 10-20cm, Sulfur","Soil 10-20cm, Potassium","Soil 10-20cm, Calcium","Soil 10-20cm, Titanium","Soil 10-20cm, Vanadium","Soil 10-20cm, Chromium","Soil 10-20cm, Manganese","Soil 10-20cm, Iron","Soil 10-20cm, Nickel","Soil 10-20cm, Copper","Soil 10-20cm, Zinc","Soil 10-20cm, Arsenic","Soil 10-20cm, Selenium","Soil 10-20cm, Rubidium","Soil 10-20cm, Strontium","Soil 10-20cm, Molybdenum","Soil 10-20cm, Lead",Shipping time hrs,Processing time hrs,Total time hrs,Maturity days,Sweetness (0-5 scale),Flavor (0-5 scale),Overall Taste (0-5 scale),Juice Scan Device ID,Juice Scan 365nm,Juice Scan 385nm,Juice Scan 450nm,Juice Scan 500nm,Juice Scan 530nm,Juice Scan 587nm,Juice Scan 632nm,Juice Scan 850nm,Juice Scan 880nm,Juice Scan 940nm,Surface Scan Device ID,Surface Scan 365nm,Surface Scan 386nm,Surface Scan 450nm,Surface Scan 500nm,Surface Scan 530nm,Surface Scan 587nm,Surface Scan 632nm,Surface Scan 850nm,Surface Scan 880nm,Surface Scan 940nm
,,california,LB003,Chico,0,farm_market,kale,,,,certified_organic,,none,,yes,green,342,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.14,-1631.94,148.20000000000005,,,,,00:00:00:f1,-3.1899999999999977,-3.6400000000000006,-3.4000000000000057,-3.25,-2.6400000000000006,-3.009999999999998,-3.520000000000003,34.379999999999995,33.5,48.70000000000002,00:00:00:f1,1.637,1.203,2.685,4.508,6.997,5.910,3.765,51.79,52.72,34.38
,,california,LB010,Chico,0,farm_market,kale,,,,certified_organic,,,,yes,green,275,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2,-1634.18,146.01999999999998,,,,,00:00:00:f1,-3.710000000000001,-3.8700000000000045,-3.1000000000000085,-3.049999999999997,-2.969999999999999,-3.6599999999999966,-3.770000000000003,33.72,34.74,48.099999999999994,00:00:00:f1,-0.1868,-0.06791,2.518,3.895,7.051,5.176,3.166,59.47,61.11,57.95
,,california,LB035,Chico,0,farm_market,kale,,,,certified_organic,,,,yes,green,260,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.67,-1655.11,125.56000000000017,,,,,00:00:00:f1,-3.470000000000006,-3.670000000000009,-3.3999999999999915,-3.4200000000000017,-2.969999999999999,-3.210000000000008,-3.5500000000000043,35.93000000000001,35.400000000000006,49,00:00:00:f1,-0.4293,-0.8554,-1.332,1.929,3.512,2.824,1.282,50.94,50.51,35.73
,,california,LB012,Chico,0,farm_market,lettuce,,,,nospray organic,,none,,yes,green,170,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.2,-1681.16,99.03999999999996,,,,,00:00:00:f1,-3.190000000000005,-3.4099999999999966,-3.299999999999997,-3.210000000000001,-3.210000000000008,-3.219999999999999,-3.1600000000000037,24.74000000000001,24.049999999999997,45,00:00:00:f1,0.8454,1.669,3.459,5.557,10.87,8.912,6.208,65.21,64.12,72.89
,,california,LB025,Chico,0,farm_market,lettuce,,,,nospray organic,,,,yes,green,174,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.61,-1679.45,101.15999999999985,,,,,00:00:00:f1,-3.1400000000000006,-3.319999999999993,-3.4000000000000057,-4.170000000000002,-3.6899999999999977,-3.700000000000003,-3.789999999999999,17.099999999999994,14.260000000000005,39.20000000000002,00:00:00:f1,0.8339,0.8032,2.863,8.370,13.45,12.48,8.895,49.98,54.89,35.42
,,california,LB042,Chico,0,farm_market,lettuce,,,,nospray organic,,,,yes,green,167,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.72,-1680.56,100.16000000000008,,,,,00:00:00:f1,-3.1289999999999996,-3.3200000000000003,-3.41,-3.5600000000000005,-3.16,-3.369999999999999,-3.380000000000001,11.899999999999999,11.809999999999999,21.73,00:00:00:f1,1.834,3.139,5.990,6.916,11.42,9.651,7.290,53.00,51.11,59.43
,,colorado,K1,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,,0.198,85.19,5832.94,,,,,,,,,,,,,,,0.00,0.03,0.07,-0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,1.300,2.132,7.862,7.684,10.50,12.04,9.360,63.60,69.18,65.36
,,colorado,K2,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,,0.156,87.86,1434.41,,,,,,,,,,,,,,,0.00,0.02,0.11,0.02,8.97,5.2,,,,,,,,,,,,,,,,,,,,,,,,,8.61,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,0.4949,1.035,6.071,6.052,9.353,9.926,7.421,59.29,68.02,63.38
,,colorado,K3,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,,0.162,119.99,7256.08,,,,,,,,,,,,,,,0.00,0.02,0.15,0.01,,,6,52.69,,,,,,,,,,,,,,,,,,,,,,,11.21,6.5,5.8,41.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,0.3909,0.5812,6.664,5.558,9.820,10.41,7.315,55.42,61.53,69.76
,,colorado,K5,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,,0.219,276.87,1188.39,,,,,,,,,,,,,,,0.00,0.02,0.06,-0.00,11.77,6.83,6,55.65,,,,,,,,,,,,,,,,,,,,,,,9.41,5.46,6,34.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,2.398,4.501,10.01,8.401,11.52,12.89,9.842,61.30,70.39,68.35
,,colorado,K6,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,13.6,0.111,371.01,6860.69,,,,,,,,,,,,,,,0.00,0.14,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-2.460000000000001,-0.8199999999999932,9.299999999999997,4.789999999999999,4,5.310000000000002,3.039999999999999,28.989999999999995,39.92,45.80000000000001,00:00:00:de,3.205,4.416,10.36,6.565,10.39,9.518,6.845,63.26,76.21,63.36
,,colorado,K7,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,purple,,,0.149,325.55,9662.59,,,,,,,,,,,,,,,0.00,0.02,0.25,0.03,8.83,5.12,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.23,5.8,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,0.4561,-0.2264,4.496,4.249,5.355,6.949,8.546,60.73,70.57,59.62
,,colorado,K8,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,,0.218,297.7,7609.03,,,,,,,,,,,,,,,,,,,9.73,5.64,5.8,42.88,,,,,,,,,,,,,,,,,,,,,,,7.3,4.24,5.8,40.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,4.470,5.945,12.95,8.472,10.96,11.01,8.654,65.75,78.75,63.38
,,colorado,K11,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,7.3,0.148,282.1,1523,,,,,,,,,,,,,,,0.00,0.02,0.06,-0.00,14.33,8.31,5.8,45.39,,,,,,,,,,,,,,,,,,,,,,,7.52,4.36,5.5,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-3.419999999999998,-0.3400000000000034,9.200000000000003,5.690000000000005,6.950000000000003,8.369999999999997,4.800000000000004,27.689999999999998,29.78,50.400000000000006,00:00:00:de,0.07720,0.1293,4.912,5.268,8.969,9.307,6.453,53.15,63.82,62.59
,,colorado,K12,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,7.5,0.193,213.53,895.55,,,,,,,,,,,,,,,0.00,0.02,0.07,-0.00,8.11,4.7,,,,,,,,,,,,,,,,,,,,,,,,,9.22,5.35,5.5,73.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-3.6799999999999997,-0.47999999999998977,9.899999999999991,6.3700000000000045,7.100000000000001,12.799999999999997,7.979999999999997,25.620000000000005,28.21,47.2,00:00:00:de,-0.9937,-1.098,2.548,4.243,6.747,11.92,8.470,52.29,60.81,54.17
,,colorado,K13,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green purple,,9.7,0.131,356.14,4332.42,,,,,,,,,,,,,,,0.01,0.03,0.11,0.07,12.22,7.09,5.8,56.04,,,,,,,,,,,,,,,,,,,,,,,7.68,4.46,5.5,36.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-2.5400000000000027,-0.6299999999999955,8.900000000000006,4.019999999999996,3.0600000000000023,4.339999999999996,2.280000000000001,30.620000000000005,40.28000000000001,46.69999999999999,00:00:00:de,0.7253,-0.1422,3.742,5.230,8.351,8.475,5.945,54.62,69.99,50.74
,,colorado,K17,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,purple green,,,0.138,417.52,12869.1,,,,,,,,,,,,,,,0.00,0.04,0.10,0.01,10.07,5.84,5.8,44.05,,,,,,,,,,,,,,,,,,,,,,,7.34,4.26,6,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,4.229,5.368,13.63,8.837,12.07,11.73,8.745,62.69,77.82,56.89
,,colorado,K20,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green,,,0.165,364.12,7589.7,,,,,,,,,,,,,,,0.00,0.03,0.16,0.00,16.09,9.33,6,25.6,,,,,,,,,,,,,,,,,,,,,,,9.2,5.34,5.8,40.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,2.266,3.086,10.10,8.652,12.80,13.36,9.882,64.44,74.85,63.71
,,colorado,K22,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,yes,green purple,,,0.144,177.45,5386.41,,,,,,,,,,,,,,,0.00,0.05,0.00,-0.00,16.38,9.5,,,,,,,,,,,,,,,,,,,,,,,,,7.64,4.43,5.8,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,1.786,1.264,6.138,5.606,7.738,7.498,5.650,55.50,59.21,61.88
,,colorado,K26,Ann Arbor,0,farm_market,kale,,,,none,red_russian,,,small,green,,,,,,,,,,,,,,,,,,,,,,,,8.87,5.15,6,36.53,,,,,,,,,,,,,,,,,,,,,,,7.82,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,colorado,K4,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,,0.195,117.77,8849.4,,,,,,,,,,,,,,,0.00,0.02,0.08,-0.00,10.55,6.12,,,,,,,,,,,,,,,,,,,,,,,,,9.02,5.23,5.5,48.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,1.331,2.028,8.179,7.738,11.77,12.67,9.233,56.65,69.15,55.94
,,colorado,K21,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green purple,,,0.133,325.54,6897.78,,,,,,,,,,,,,,,0.00,0.03,0.20,0.02,15.26,8.85,,,,,,,,,,,,,,,,,,,,,,,,,14.34,8.32,6,46.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,4.022,5.757,10.49,8.907,10.90,11.56,8.838,62.89,74.74,64.27
,,colorado,K9,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,,0.183,297.2,1495.76,,,,,,,,,,,,,,,0.00,0.02,0.12,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-0.8628,-1.261,4.384,3.340,6.021,5.866,4.045,53.64,60.15,59.38
,,colorado,K14,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green purple,,8.1,0.163,355.45,8283.17,,,,,,,,,,,,,,,0.00,0.03,0.06,-0.00,7.83,4.54,6.2,54.81,,,,,,,,,,,,,,,,,,,,,,,7.39,4.29,6,47.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-2.2800000000000047,-0.3100000000000023,9.299999999999997,4.380000000000003,3.1899999999999977,4.420000000000002,2.3700000000000045,29.540000000000006,38.9,47.2,00:00:00:de,1.274,0.5541,5.502,6.122,8.314,8.179,6.349,51.12,68.01,49.42
,,colorado,K27,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,7,0.142,229.06,5057.74,,,,,,,,,,,,,,,0.00,0.03,0.09,0.00,15.82,9.18,6.2,41.1,,,,,,,,,,,,,,,,,,,,,,,13.14,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-3.780000000000001,-0.37999999999999545,8.5,4.369999999999997,4.549999999999997,6.6200000000000045,3.3599999999999994,23.86,25.050000000000004,47.60000000000001,00:00:00:de,-0.9980,-1.279,2.393,3.600,6.512,7.169,5.044,54.24,60.10,67.84
,,colorado,K10,Ann Arbor,0,farm_market,kale,,,,nospray biodynamic,red_russian,,,yes,green purple,,,0.197,256.78,7579.54,,,,,,,,,,,,,,,0.00,0.02,0.14,0.01,9.26,5.37,6,49.14,,,,,,,,,,,,,,,,,,,,,,,6.95,4.03,6.2,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,2.380,2.116,8.236,8.624,10.39,11.62,10.10,65.25,80.04,66.37
,,colorado,K15,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,,0.183,130.62,1300.43,,,,,,,,,,,,,,,0.00,0.02,0.05,0.00,8.9,5.16,5.8,59.98,,,,,,,,,,,,,,,,,,,,,,,7.73,4.48,6,38.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,4.854,7.126,14.68,6.956,8.802,8.269,6.780,60.37,74.18,73.13
,,colorado,K23,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,,0.132,198.37,8708.96,,,,,,,,,,,,,,,0.00,0.02,0.11,0.03,8.54,4.95,6,34.96,,,,,,,,,,,,,,,,,,,,,,,8.27,4.8,6,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,0.6194,1.132,5.197,7.422,12.78,13.78,9.310,58.78,68.74,58.17
,,colorado,K25,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green purple,,8,0.132,198.95,2548.62,,,,,,,,,,,,,,,0.01,0.03,0.07,0.12,17.26,10.01,6,41.36,,,,,,,,,,,,,,,,,,,,,,,7.76,4.5,6,35.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-2.200000000000003,-0.5999999999999943,10.299999999999997,4.460000000000001,3.6499999999999986,4.450000000000003,2.490000000000002,30.72999999999999,40.88,47.70000000000002,00:00:00:de,0.4631,-0.5642,3.880,3.242,5.901,5.084,3.567,52.96,61.96,62.82
,,colorado,K16,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green purple,,,0.179,138.97,4544.33,,,,,,,,,,,,,,,0.00,0.09,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,2.707,3.385,9.025,7.370,9.135,9.157,7.107,61.98,75.31,57.52
,,colorado,K18,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,,0.203,197.72,1152.73,,,,,,,,,,,,,,,0.00,0.02,0.06,-0.00,11.76,6.82,6,45.7,,,,,,,,,,,,,,,,,,,,,,,9.66,5.6,5.5,39.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-0.02158,0.4759,5.604,4.872,8.066,8.785,6.678,54.67,64.15,62.91
,,colorado,K19,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,15.4,0.168,204.62,3979.91,,,,,,,,,,,,,,,0.00,0.02,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-3.7200000000000024,-0.5,8,4.350000000000001,4.32,6.599999999999994,3.5,27.63000000000001,30.940000000000005,47.7,00:00:00:de,0.5429,1.489,7.702,6.670,9.492,10.62,8.326,58.75,65.45,55.11
,,colorado,K24,Ann Arbor,0,farm_market,kale,,,,nospray,red_russian,,,yes,green,,,0.141,365.21,1821.6,,,,,,,,,,,,,,,0.00,0.09,0.05,0.00,14.25,8.27,,,,,,,,,,,,,,,,,,,,,,,,,10.34,6,6,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,0.5186,1.253,6.241,4.377,7.774,7.611,5.373,59.49,64.18,67.49
"2019-04-30 West Garden Spinach (server: 21, id: 1)",2019-04-30_West_Garden_Spinach_Cyzstj8ob4Q9hUDhT6XhxKKODWx2,iowa,2197,Ann Arbor,0,farm,spinach,,,,,bloomsdale_longstanding,pest,,rotten,green other,,,,,,,,,,,,,,,,,,,,,,,,9,5.22,,37.89,0.3,0.4,2.6,16.3,0.1,0.1,1.5,0.6,0.4,92.2,36.8,462.8,2.6,49.1,149.2,216.2,19.3,2.3,107.9,193.8,17.5,75.9,10.47,6.07,,14.35,,,,,,,,,,,,,,,,,25.6,2.9,106.2,141.3,17.4,37.4,93.24,165.42,258.65999999999997,55.88910017361111,,,,,,,,,,,,,,,,,,,,,,,,,
"2019-04-30 West Garden Spinach (server: 21, id: 1)",2019-04-30_West_Garden_Spinach_Cyzstj8ob4Q9hUDhT6XhxKKODWx2,iowa,2198,Ann Arbor,0,farm,spinach,,,,,bloomsdale_longstanding,pest,,small,yellow,,,0.147,71.85,,-99.38,206.38,1.00,14.63,110.38,70.05,88.47,837.99,182.04,0.28,0.82,0.01,0.07,1.14,0.01,0.03,0.08,0.05,8.35,4.84,,28.23,0.2,0.4,2.5,15.8,0.1,0.1,1.4,0.3,0.4,76.4,32.7,527.3,2.6,38.2,71.9,112.7,9.2,2.1,95.9,135.3,15.5,120.5,15.87,9.2,,,0.3,0.4,2.7,15.8,0.1,0.1,1.3,0.3,0.4,95.8,35.9,565.2,2.6,41,81.1,118.1,13.8,2.4,97.7,130.5,16.3,99.5,91.76,234.23,325.99,55.950946261574074,,,,,,,,,,,,,,,00:00:00:de,0.05896,-2.840,4.042,9.973,18.00,19.06,12.82,59.07,72.09,56.00
"2019-04-30 West Garden Spinach (server: 21, id: 1)",2019-04-30_West_Garden_Spinach_Cyzstj8ob4Q9hUDhT6XhxKKODWx2,iowa,2196,Ann Arbor,0,farm,spinach,,,,,bloomsdale_longstanding,pest,,rotten,green other,,,,,,,,,,,,,,,,,,,,,,,,9.14,5.3,,34.93,0.2,0.4,2.3,15.4,0.1,0.1,1.4,0.5,0.4,91.3,33.5,509,2.7,41.2,95.2,145.2,20.9,2.9,105,147,18.9,60.6,11.77,6.83,,16.48,,,,,,,,,,,,,,,,,22,3.5,103.8,141.7,17.5,202.8,91.55,165.43,256.98,55.959682881944445,,,,,,,,,,,,,,,,,,,,,,,,,
"2019-05-07 West Garden Kale (server: 21, id: 2)",2019-05-07_West_Garden_Kale_Cyzstj8ob4Q9hUDhT6XhxKKODWx2,iowa,2195,Ann Arbor,0,farm,kale,,,,,dwarf_siberian,none,,yes,green,,,0.151,108.22,,-687.62,-162.80,1.09,-4.64,48.65,96.85,73.42,67.61,27.44,-0.15,-1.82,-0.21,-0.02,0.02,0.00,0.02,0.09,0.01,8.6,4.99,7.5,33.11,0.2,0.4,2.6,16.5,0.1,0.1,1.5,0.3,0.4,85.1,36.7,523.9,2.5,39.5,88.4,128.7,22.6,3.4,106.6,140,19.3,118.9,9.09,5.27,,23.73,,,,,,,,,,,,,,,,,19.6,3.6,101,141.5,15.2,143.5,91.36,166.58,257.94,55.96774565972222,,,,,,,,,,,,,,,00:00:00:de,6.325,11.19,21.35,17.65,25.41,23.77,17.54,64.39,78.80,65.40
"2019-05-07 West Garden Kale (server: 21, id: 2)",2019-05-07_West_Garden_Kale_Cyzstj8ob4Q9hUDhT6XhxKKODWx2,iowa,2193,Ann Arbor,0,farm,kale,,,,,blue_curled_scotch,pest,,yes,green,,,0.148,42.32,,-108.67,184.41,0.62,4.86,105.33,373.51,23.97,337.46,1072.87,-0.90,0.59,0.15,-0.01,0.26,0.00,0.02,0.12,0.00,18.44,10.7,,32.77,0.3,0.3,2,14.6,0.2,0.2,1.2,1.2,0.3,93.4,36.3,495.2,2.2,28.9,68.8,168.4,17.2,2.9,81.3,146.7,13.6,164.8,17.52,10.16,,31.86,,,,,,,,,,,,,,,,,35.2,2.9,72.2,157.1,14.5,226.8,91.09,163.66,254.75,55.97879295138889,,,,,,,,,,,,,,,00:00:00:de,5.157,7.360,16.00,15.93,27.10,28.04,19.78,57.25,70.19,57.90
"2019-04-30 West Garden Spinach (server: 21, id: 1)",2019-04-30_West_Garden_Spinach_Cyzstj8ob4Q9hUDhT6XhxKKODWx2,iowa,2194,Ann Arbor,0,farm,spinach,,,,,bloomsdale_longstanding,pest spotted,,rotten,green other,,,,,,,,,,,,,,,,,,,,,,,,18.23,10.57,,49.15,0.1,0.3,1.9,15.3,0.2,0.1,1.2,1.4,0.3,100.5,37.2,492.3,2.2,37.4,79.8,172.9,14.7,1.7,81.2,141.7,13.6,115.6,17.15,9.95,,34.59,,,,,,,,,,,,,,,,,34.1,1.9,62.8,160.5,12.2,122.1,90.83,165.38,256.21,55.98959119212963,,,,,,,,,,,,,,,,,,,,,,,,,
,,Normandie,Tomato_black_cherry_1,No Lab,0,farm,cherry_tomato,,,Levavasseur Vincent,certified_organic notill nospray nonchlorine_water irrigation,black_cherry,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,
,,france,carotte_sauvagere,No Lab,0,farm,carrot,,,,certified_organic biological_amendments irrigation nonchlorine_water notill nospray,rouge sang,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,
,,france,tomate_sauvagere,No Lab,0,farm,other,,,,certified_organic biological_amendments irrigation nonchlorine_water notill nospray,c?ur de b?uf,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2019-04-16 Planche de tomate Cherry tomato (server: 173, id: 1)",,france,tomate_cerise_potagegene,No Lab,0,farm,cherry_tomato,,,,,clementine,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,france,carotte_sauvagere,No Lab,0,farm,carrot,,,,certified_organic irrigation nonchlorine_water notill nospray,rouge sang,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Field 1 Cherry tomato till (server: 24, id: 1)",2019_Field_1_Cherry_tomato_till_VRj04SLHO6gtOU2v9uLpul4H0q83,south_carolina,2830,Ann Arbor,0,farm,cherry_tomato,,,,,mountain_magic,pest,,yes,red,28,,0.075,27.66,,,,,,,,,,,,,,,,0.00,0.01,-0.00,0.00,8.08,4.68,5.5,36,,,,,,,,,,,,,,,,,,,,,,,7.44,4.32,5.5,41.11,,,,,,,,,,,,,,,,,,,,,,,48.51,69.42,117.93,-268.3037309027778,,,,,,,,,,,,,,,00:00:01:2f,-24.49,-27.88,-53.13,-29.29,-31.90,-4.103,8.735,68.82,83.38,71.29
"2019 Field 1 Cherry tomato till (server: 24, id: 1)",2019_Field_1_Cherry_tomato_till_VRj04SLHO6gtOU2v9uLpul4H0q83,south_carolina,2827,Ann Arbor,0,farm,cherry_tomato,,,,,mountain_magic,pest,,yes,yellow red,32,,0.068,17.05,,,,,,,,,,,,,,,,0.00,0.01,-0.01,0.00,8.07,4.68,5.5,33.4,,,,,,,,,,,,,,,,,,,,,,,7.42,4.31,5.8,28.29,,,,,,,,,,,,,,,,,,,,,,,48.17,68.86,117.03,-268.28976467592594,,,,,,,,,,,,,,,00:00:01:2f,-24.35,-25.90,-49.85,-37.60,-38.01,-19.14,-18.43,42.67,55.62,47.98
